mass_kg,stress_mpa
15.052161071543436,48.09659194946289
15.010430396715243,48.42246627807617
30.895424461228526,30.20548439025879
39.38302081370825,30.187789916992188
13.744408341709928,49.50625991821289
96.6450708488111,28.575082778930664
9.749672442956426,74.14366912841797
94.21717151534374,28.7011775970459
57.31631451249737,28.88874626159668
11.536814752363624,60.760658264160156
11.412525122459025,70.99781036376953
15.454238099124773,45.419254302978516
11.882394038505478,56.49436950683594
38.971670440054936,30.689687728881836
15.22059881010334,49.76082992553711
21.59292134883936,34.9938850402832
16.229805816708765,44.19342041015625
52.64371194583821,29.094335556030273
21.829859076042915,32.71492004394531
18.715446421871853,37.750244140625
32.405232249215416,31.42023468017578
19.336703849442493,37.029762268066406
25.487436922018695,32.21959686279297
28.57241247924498,32.03784942626953
17.449357338976025,40.98857879638672
43.938067570085245,29.58517837524414
13.233961009202691,53.612117767333984
17.460111039435937,40.705421447753906
13.792423620285625,50.78510284423828
10.860551287699092,72.19316101074219
12.014739464254928,55.118995666503906
25.316868148150242,30.460132598876953
40.76926106917859,28.40474510192871
25.304951708175714,30.519712448120117
14.907580580728297,42.0369873046875
40.76905586042542,28.408761978149414
25.328083837108377,30.242992401123047
9.643819933135356,71.7413558959961
59.19356363728462,27.296171188354492
15.176136114992005,39.67375564575195
16.267379352634503,38.79605484008789
20.68213753471127,31.247623443603516
11.35193072666622,50.7481803894043
30.83560873539631,29.726804733276367
24.973830528389698,30.941484451293945
12.975770603228705,48.776824951171875
16.1196939313967,38.8214111328125
20.80786683023583,31.050201416015625
18.681914409630515,32.4583740234375
17.218709255442107,33.36066818237305
30.043817750015435,29.853158950805664
26.059550001822707,30.197397232055664
19.51452366255703,31.58197784423828
16.738093041613265,36.9255485534668
11.32015357908383,55.02729034423828
25.163941121628728,30.656768798828125
59.92110779354869,26.501726150512695
44.952466540764824,27.710634231567383
14.858518899582036,42.175315856933594
13.237349717376837,45.13727569580078
10.422432203436466,59.703163146972656
39.710583877352356,28.905794143676758
58.26377504542353,27.32586669921875
21.33466590561612,30.989091873168945
40.15056414598714,28.462862014770508
12.93407591709844,49.216922760009766
9.683087183087,71.09941864013672
10.669184336068925,55.341304779052734
25.309562765348215,30.63488006591797
25.30829765914352,30.64120101928711
25.43031257131031,30.32067108154297
25.468967317225083,30.269521713256836
15.687546894486951,41.368770599365234
15.680439176293193,41.42261505126953
16.73282913734626,38.81281661987305
12.028342285639155,51.73823547363281
12.608773487078208,50.92485046386719
12.287080518986377,51.47653579711914
11.544325678516772,53.47827911376953
11.81537422816567,53.30497741699219
16.507130116095716,38.89506530761719
16.272462462560657,40.058284759521484
19.237223827437184,34.170440673828125
18.028566603302522,34.69685363769531
18.07993710905026,34.688907623291016
17.223364574849466,34.77754592895508
30.871624665101876,30.07289695739746
20.58240078784155,33.18598556518555
21.27893516064063,32.00254821777344
20.922412980345168,32.187259674072266
17.000048549104978,37.3831901550293
91.52026992705463,27.100723266601562
56.51232350637721,28.182435989379883
54.32201819771497,28.19990348815918
53.5099375010172,28.237213134765625
15.421355450782805,43.757049560546875
15.42152277420536,43.75016784667969
15.46917863812242,43.34927749633789
14.331017892593902,47.432884216308594
14.318214060858441,47.47467803955078
13.580858013131005,48.636592864990234
13.969723750013982,47.88105010986328
15.315549923848765,45.83377456665039
15.281257549772393,47.21491622924805
13.963245607508172,47.90250778198242
14.959855078796087,47.373130798339844
10.511476658784634,65.14804077148438
10.507496800645029,65.22055053710938
39.79619395561615,29.056262969970703
39.83190098635596,28.9106502532959
49.08008696748308,28.726669311523438
49.76247215690306,28.67763900756836
9.748149685582279,73.611328125
9.698763144641054,84.30433654785156
10.10766339284674,72.97911834716797
9.748748709756164,73.5372543334961
9.738550699482815,74.09970092773438
11.316849843243718,55.48310089111328
11.182086105748299,58.794681549072266
98.50514133095486,27.141658782958984
9.749672442956426,74.14366912841797
56.492263747106676,28.25420570373535
92.04999067052115,27.595359802246094
11.508953666826716,58.25346374511719
10.753582296863392,71.01492309570312
11.407125731812329,64.36112976074219
40.38177504522698,29.287988662719727
52.64371194583821,29.094335556030273
11.414819196186544,64.33497619628906
39.38302081370825,30.187789916992188
16.738532692685816,40.39595413208008
25.316868148150242,30.460132598876953
40.76926106917859,28.40474510192871
25.304951708175714,30.519712448120117
14.907580580728297,42.0369873046875
40.76905586042542,28.408761978149414
25.328083837108377,30.242992401123047
9.643819933135356,71.7413558959961
59.19356363728462,27.296171188354492
15.176136114992005,39.67375564575195
16.267379352634503,38.79605484008789
20.68213753471127,31.247623443603516
11.35193072666622,50.7481803894043
24.973830528389698,30.941484451293945
16.1196939313967,38.8214111328125
20.80786683023583,31.050201416015625
30.043817750015435,29.853158950805664
59.92110779354869,26.501726150512695
44.952466540764824,27.710634231567383
14.858518899582036,42.175315856933594
10.422432203436466,59.703163146972656
39.710583877352356,28.905794143676758
58.26377504542353,27.32586669921875
21.33466590561612,30.989091873168945
40.15056414598714,28.462862014770508
9.683087183087,71.09941864013672
10.669184336068925,55.341304779052734
30.138144683744578,29.211881637573242
25.028873950429205,30.662382125854492
59.19247387171486,27.299856185913086
58.26398492465509,27.322219848632812
92.58325149816524,26.063718795776367
9.768764627520566,69.53643798828125
16.269211518169765,38.44412612915039
25.79295842450854,30.062423706054688
11.390841067873259,49.64451599121094
9.681956547574094,71.21035766601562
16.582716598230515,35.941688537597656
11.219405337660904,52.3113899230957
44.88828942432788,27.94948959350586
9.443157565895516,80.14300537109375
17.808675057824047,31.51685905456543
11.436807603450246,49.40996551513672
10.724445233441724,54.1093635559082
12.708487356300187,44.55933380126953
12.847176399094577,43.84724807739258
25.32688737135516,30.26633071899414
14.442053454713518,43.386871337890625
10.35635709592253,60.81514358520508
15.176030850020405,39.68000793457031
20.49886720665443,31.278947830200195
17.01496541536729,32.655067443847656
25.064465207414756,30.650484085083008
92.09305016229575,26.64558219909668
9.698763144641054,84.30433654785156
44.92941196364342,28.000986099243164
91.42940959999575,27.130165100097656
30.83560873539631,29.726804733276367
9.738550699482815,74.09970092773438
9.735987612992394,84.19602966308594
9.854625235978464,70.91323852539062
39.79619395561615,29.056262969970703
15.37944880213364,40.650001525878906
10.881542492957882,59.72985076904297
